50_50;ball_receipt_outcome;ball_recovery_recovery_failure;carry_end_location;clearance_aerial_won;counterpress;dribble_nutmeg;dribble_outcome;dribble_overrun;duel_outcome;duel_type;duration;foul_committed_advantage;foul_committed_card;foul_won_advantage;foul_won_defensive;goalkeeper_body_part;goalkeeper_end_location;goalkeeper_outcome;goalkeeper_position;goalkeeper_technique;goalkeeper_type;id;index;interception_outcome;location;match_id;minute;pass_aerial_won;pass_angle;pass_assisted_shot_id;pass_backheel;pass_body_part;pass_cross;pass_cut_back;pass_deflected;pass_end_location;pass_goal_assist;pass_height;pass_length;pass_outcome;pass_recipient;pass_recipient_id;pass_shot_assist;pass_switch;pass_type;period;play_pattern;player;player_id;position;possession;possession_team;possession_team_id;related_events;second;shot_aerial_won;shot_body_part;shot_end_location;shot_first_time;shot_freeze_frame;shot_key_pass_id;shot_one_on_one;shot_outcome;shot_statsbomb_xg;shot_technique;shot_type;substitution_outcome;substitution_outcome_id;substitution_replacement;substitution_replacement_id;tactics;team;team_id;timestamp;type;under_pressure;competition;season;block_offensive;foul_committed_offensive;foul_committed_type;injury_stoppage_in_chain;pass_miscommunication;pass_technique;pass_through_ball;block_deflection;ball_recovery_offensive;foul_committed_penalty;foul_won_penalty;shot_open_goal;shot_redirect;bad_behaviour_card;block_save_block;shot_deflected;miscontrol_aerial_won;clearance_body_part;clearance_head;clearance_left_foot;clearance_right_foot;goalkeeper_punched_out;off_camera;out;pass_inswinging;pass_outswinging;pass_straight;goalkeeper_shot_saved_to_post;pass_no_touch;shot_saved_to_post;goalkeeper_success_in_play;clearance_other;player_off_permanent;goalkeeper_shot_saved_off_target;shot_saved_off_target;shot_follows_dribble;dribble_no_touch;goalkeeper_lost_out;half_start_late_video_start;goalkeeper_lost_in_play;goalkeeper_penalty_saved_to_post;goalkeeper_saved_to_post;goalkeeper_success_out
;;;;;;;;;;;2.16881;;;;;;;;;;;883a45ed-3525-445d-b167-304e3db4467d;45;;[14.5, 7.7];22912;2;;0.57810193;;;Left Foot;;;;[45.0, 27.6];;High Pass;36.417854;Incomplete;Roberto Firmino Barbosa de Oliveira;3535.0;;;Recovery;1;From Kick Off;Andrew Robertson;3655.0;Left Back;4;Tottenham Hotspur;38;['79a66d0d-8c8b-45a4-a5f1-e1d246732689', '997097db-1269-4564-9d90-1ab1f3df50b4', 'c50439b7-bbf4-47b1-8fae-429ef29ab59e'];50;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:02:50.444+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.029908;;;;;;;;;;;79a66d0d-8c8b-45a4-a5f1-e1d246732689;47;;[75.1, 52.5];22912;2;;-0.05352027;;;Head;;;;[91.9, 51.6];;High Pass;16.82409;Incomplete;Bamidele Alli;3094.0;;;Recovery;1;From Kick Off;Toby Alderweireld;20005.0;Right Center Back;4;Tottenham Hotspur;38;['53d96b64-9cb6-4081-9ea8-b1f7a11424f6', '8678231e-f8b9-4156-b5b9-74490dbd22cb', '883a45ed-3525-445d-b167-304e3db4467d'];52;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:02:52.613+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.611936;;;;;;;;;;;53d96b64-9cb6-4081-9ea8-b1f7a11424f6;49;;[28.2, 28.5];22912;2;;0.033320997;;;Head;;;;[64.2, 29.7];;High Pass;36.019993;Incomplete;Mohamed Salah;3531.0;;;Recovery;1;From Kick Off;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;4;Tottenham Hotspur;38;['79a66d0d-8c8b-45a4-a5f1-e1d246732689', '980e78ea-07b7-4766-a51b-c7a175cf5c1f', 'f11bafcd-ffa4-4821-a75e-3aa8c465ac81'];53;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:02:53.643+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.638843;;;;;;;;;;;980e78ea-07b7-4766-a51b-c7a175cf5c1f;51;;[55.9, 50.4];22912;2;;0.11984181;;;Head;;;;[75.0, 52.7];;High Pass;19.237984;Incomplete;Bamidele Alli;3094.0;;;Recovery;1;From Kick Off;Jan Vertonghen;3077.0;Left Center Back;4;Tottenham Hotspur;38;['1ffcc6ee-c048-4670-96ff-cb095dc9130a', '3e6e1002-3993-4336-a480-ee114b92f89b', '53d96b64-9cb6-4081-9ea8-b1f7a11424f6'];56;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:02:56.255+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.487076;;;;;;;;;;;1ffcc6ee-c048-4670-96ff-cb095dc9130a;53;;[45.1, 27.4];22912;2;;-0.3626634;;;Head;;;;[70.4, 17.8];;High Pass;27.060118;Incomplete;Sadio Mané;3629.0;;;Recovery;1;From Kick Off;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;4;Tottenham Hotspur;38;['351b6357-dbdc-4625-9507-419f41f18e18', '980e78ea-07b7-4766-a51b-c7a175cf5c1f', 'cac06cc3-68b0-4cc6-98c0-e0caadaca530'];57;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:02:57.894+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.170609;;;;;;;;;;;cac06cc3-68b0-4cc6-98c0-e0caadaca530;56;;[49.7, 62.3];22912;3;true;-1.2490457;;;;;;;[54.0, 49.4];;High Pass;13.597794;;Harry Winks;3082.0;;;Recovery;1;From Kick Off;Kieran Trippier;3308.0;Right Back;4;Tottenham Hotspur;38;['046c40e6-a465-4eac-b60a-1e1109dc13fe', '1ffcc6ee-c048-4670-96ff-cb095dc9130a', 'c4ea159a-d4c7-4a36-a708-ac828e0a0244'];0;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:00.381+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.592435;;;;;;;;;;;43d1ded6-f17e-4250-8e5d-39a21218d5da;60;;[53.6, 50.1];22912;3;;0.47606933;;;Right Foot;;;;[60.0, 53.4];;Low Pass;7.2006946;;Bamidele Alli;3094.0;;;;1;From Kick Off;Harry Winks;3082.0;Left Center Midfield;4;Tottenham Hotspur;38;['10584549-9077-42dc-bef5-23c455164655'];1;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:01.632+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;3.398094;;;;;;;;;;;961349c6-b5e5-453a-bd60-9c05c8de4e15;64;;[57.7, 56.9];22912;3;;0.85720026;;;Right Foot;;;;[77.7, 80.0];;Ground Pass;30.555033;Out;Christian Dannemann Eriksen;3043.0;;;;1;From Kick Off;Bamidele Alli;3094.0;Center Attacking Midfield;4;Tottenham Hotspur;38;['a0456b63-6e36-496b-8b15-89466a9ce697'];2;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:02.443+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.545644;;;;;;;;;;;bb75248f-a6dd-4ade-8c6d-05301df5efa9;66;;[43.7, 0.1];22912;3;;0.70361376;;;;;;;[53.6, 8.5];;High Pass;12.983451;;Sadio Mané;3629.0;;;Throw-in;1;From Throw In;Andrew Robertson;3655.0;Left Back;5;Liverpool;24;['9c03e47a-dff9-448c-8cdc-688b2b9ec088'];19;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:19.582+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.892309;;;;;;;;;;;c364a0a2-f88d-4906-ba66-c5e5ff13c0c5;70;;[49.2, 4.3];22912;3;;3.1415927;;;Right Foot;;;;[41.6, 4.3];;Ground Pass;7.6;;Andrew Robertson;3655.0;;;;1;From Throw In;Sadio Mané;3629.0;Left Wing;5;Liverpool;24;['e6913135-9e26-464a-b2e6-41098b81aeb9', 'f667df93-6c62-4a43-b2e3-b09db629f6d5'];21;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:21.196+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.497052;;;;;;;;;;;8357ce7c-c0f1-44b0-bbb8-d1a66bcf1d0e;72;;[41.6, 4.3];22912;3;;1.1304405;;;Left Foot;;;;[63.7, 51.2];;Low Pass;51.84612;Incomplete;Mohamed Salah;3531.0;;true;;1;From Throw In;Andrew Robertson;3655.0;Left Back;5;Liverpool;24;['5df26385-53a4-433a-be3a-29a4f6f4877b', 'e875e5f3-9838-43cf-af3f-9b2006cbe87a'];22;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:22.088+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.268149;;;;;;;;;;;b1d0afd0-0e26-4be0-b9b6-7ee788a8a9ff;76;;[31.3, 45.4];22912;3;true;0.060013685;;;;;;;[54.6, 46.8];;High Pass;23.342022;;Roberto Firmino Barbosa de Oliveira;3535.0;;;Recovery;1;From Throw In;Joël Andre Job Matip;3502.0;Right Center Back;5;Liverpool;24;['038c5b64-e189-4585-9911-b118db8385ea', '1149cdb7-09af-46a3-8c15-813362de591a'];27;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:27.521+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.816815;;;;;;;;;;;e3df0eb9-1f07-40b8-bfd6-579276b8475a;80;;[67.1, 20.4];22912;3;;-0.5633163;;;Head;;;;[76.6, 14.4];;High Pass;11.236102;Incomplete;Bamidele Alli;3094.0;;;Recovery;1;From Throw In;Harry Winks;3082.0;Left Center Midfield;5;Liverpool;24;['174bd590-320d-45d2-b0e7-29666352fc8a', '48f2d36a-227b-4428-bf65-22f1f5278592'];31;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:31.293+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;3.086232;;;;;;;;;;;174bd590-320d-45d2-b0e7-29666352fc8a;82;;[43.5, 65.7];22912;3;;-0.02889369;;;Right Foot;;;;[78.1, 64.7];;High Pass;34.61445;Incomplete;Mohamed Salah;3531.0;;;Recovery;1;From Throw In;Trent Alexander-Arnold;3664.0;Right Back;5;Liverpool;24;['b281cd2e-b5e5-40b7-bc14-db065ebcf9ca', 'e3df0eb9-1f07-40b8-bfd6-579276b8475a', 'ea8bd6fd-a927-468a-b846-ef1b214baae7'];33;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:33.110+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.645356;;;;;;;;;;;ea8bd6fd-a927-468a-b846-ef1b214baae7;84;;[42.0, 15.4];22912;3;;0.059389535;;;Head;;;;[60.5, 16.5];;High Pass;18.532675;;Heung-Min Son;3083.0;;;Recovery;1;From Throw In;Danny Rose;3594.0;Left Back;5;Liverpool;24;['174bd590-320d-45d2-b0e7-29666352fc8a', 'a74bc63b-2609-4daf-9a23-bd651ed118d4'];36;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:36.196+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.241281;;;;;;;;;;;83e0fe4d-c734-4cca-a55a-6b48bc80096e;86;;[60.5, 16.5];22912;3;;0.790229;;;Head;;;;[70.8, 26.9];;High Pass;14.637281;Incomplete;;;;;;1;From Throw In;Heung-Min Son;3083.0;Left Wing;5;Liverpool;24;['f8a31cbc-4699-434d-b1fd-00ab0ea324fe'];38;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:38.132+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.173244;;;;;;;;;;;e5d40ec5-15ff-4363-94d3-9d48f938b2ad;90;;[50.0, 51.8];22912;3;;0.66206044;;;Right Foot;;;;[63.6, 62.4];;High Pass;17.24297;Incomplete;Roberto Firmino Barbosa de Oliveira;3535.0;;;;1;From Throw In;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;5;Liverpool;24;['2374dfba-a195-4807-90c3-9b76478b2930', '34774b07-3bce-4e00-a3de-1922fa75b5af', '6936edac-ba70-4fa7-8d7e-e71f7ea3fc3f'];41;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:41.221+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.76542;;;;;;;;;;;34774b07-3bce-4e00-a3de-1922fa75b5af;92;;[56.5, 17.7];22912;3;true;1.1425322;;;;;;;[58.6, 22.3];;Low Pass;5.056679;Incomplete;Bamidele Alli;3094.0;;;Recovery;1;From Throw In;Harry Winks;3082.0;Left Center Midfield;5;Liverpool;24;['020e03f4-b2dd-43c9-81ef-fd4df72bda08', 'b2aad89a-22b8-4874-a50c-de0021bea359', 'e2b9c4de-6246-46f5-b0a3-1338a4a84074', 'e5d40ec5-15ff-4363-94d3-9d48f938b2ad'];43;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:43.394+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.230842;;;;;;;;;;;5be682c7-2128-4a17-8f15-510f16f65f55;98;;[62.2, 58.3];22912;3;;-0.957589;;;Right Foot;;;;[83.1, 28.6];;High Pass;36.31666;Incomplete;Sadio Mané;3629.0;;;;1;From Throw In;Jordan Brian Henderson;3532.0;Right Center Midfield;5;Liverpool;24;['d71d3219-8ba6-444a-b95d-150f5b86a117', 'f42a09ad-8acc-485e-9d44-3d5129e64c59', 'ff6258ba-4533-435c-9be0-74090e97980b'];44;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:03:44.737+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.597434;;;;;;;;;;;d71d3219-8ba6-444a-b95d-150f5b86a117;100;;[37.0, 51.5];22912;3;;-2.3892949;;;Head;;;;[29.2, 44.2];;High Pass;10.683165;;Toby Alderweireld;20005.0;;;Recovery;1;Regular Play;Kieran Trippier;3308.0;Right Back;6;Tottenham Hotspur;38;['431d71e4-48f0-49ef-acae-578a417dd6b5', '5be682c7-2128-4a17-8f15-510f16f65f55'];46;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:46.967+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.538228;;;;;;;;;;;c4aa24fd-8dbc-4c33-97a8-b52c4a8f5bbc;102;;[29.2, 44.2];22912;3;;2.965358;;;Head;;;;[7.3, 48.1];;Low Pass;22.24455;;Hugo Lloris;3099.0;;;;1;Regular Play;Toby Alderweireld;20005.0;Right Center Back;6;Tottenham Hotspur;38;['cdd9910f-dc1a-4294-8874-74a44b4e08d5'];48;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:48.565+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.609552;;;;;;;;;;;ed70d0c3-6a7b-48be-aec0-c2f7fe4090d7;104;;[7.9, 43.6];22912;3;;1.3065363;;;Left Foot;;;;[10.2, 52.1];;Ground Pass;8.80568;;Toby Alderweireld;20005.0;;;;1;Regular Play;Hugo Lloris;3099.0;Goalkeeper;6;Tottenham Hotspur;38;['ab0790ea-2348-452e-9c8b-828e40f031b3'];57;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:57.329+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.897803;;;;;;;;;;;be90e2df-ba30-4a3e-a8c5-a712c9816fe3;106;;[11.7, 47.8];22912;3;;-1.6329569;;;Right Foot;;;;[10.2, 23.7];;Ground Pass;24.146635;;Jan Vertonghen;3077.0;;;;1;Regular Play;Toby Alderweireld;20005.0;Right Center Back;6;Tottenham Hotspur;38;['4ec3b2c1-4d08-4db7-a731-3ae90ff6beb8'];58;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:03:58.939+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.828653;;;;;;;;;;;352d0bf4-2178-4ec5-a438-a000cdca66db;110;;[9.6, 25.2];22912;4;;1.9568521;;;Left Foot;;;;[3.3, 40.7];;Ground Pass;16.731407;;Hugo Lloris;3099.0;;;;1;Regular Play;Jan Vertonghen;3077.0;Left Center Back;6;Tottenham Hotspur;38;['30c78f6e-d854-4f5d-a54f-034b0d0c788a', '95d64d29-2a47-4ae2-b8d5-4a57daa70c9d'];1;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:01.841+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.983845;;;;;;;;;;;ee04c744-e6d4-43eb-af5e-b5292dc1ea3e;114;;[3.9, 40.9];22912;4;;1.5842184;;;Left Foot;;;;[3.7, 55.8];;Ground Pass;14.901342;;Toby Alderweireld;20005.0;;;;1;Regular Play;Hugo Lloris;3099.0;Goalkeeper;6;Tottenham Hotspur;38;['2c8e275e-faff-453c-96b8-3f3c668dfdbc', '37afbd69-c823-48b2-90b0-9400d68e0aaf'];3;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:03.918+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.532936;;;;;;;;;;;1c522ca9-8082-4c67-ad08-51984b8ff749;118;;[3.0, 57.5];22912;4;;1.0243345;;;Right Foot;;;;[14.8, 76.9];;Ground Pass;22.706827;;Kieran Trippier;3308.0;;;;1;Regular Play;Toby Alderweireld;20005.0;Right Center Back;6;Tottenham Hotspur;38;['a5d5748c-884c-4711-b9fc-6fe3d369a994', 'b48614ed-aad1-427b-9959-0f474059df0d'];5;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:05.132+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.925615;;;;;;;;;;;4df174b0-49b4-4a7d-8bd3-18777e28fd22;122;;[13.6, 76.2];22912;4;;-0.8053955;;;Right Foot;;;;[28.3, 60.9];;Low Pass;21.217445;;Christian Dannemann Eriksen;3043.0;;;;1;Regular Play;Kieran Trippier;3308.0;Right Back;6;Tottenham Hotspur;38;['5c5cdbcd-9d0f-4f77-81a9-6b05f36e0f60', 'ef670405-5d54-4d6c-be65-ef2034d77a3a'];7;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:07.968+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.020907;;;;;;;;;;;21dfa211-ff99-4065-940b-50dec5d80a8c;126;;[29.5, 59.8];22912;4;;-1.5038235;;;Left Foot;;;;[30.6, 43.4];;Ground Pass;16.43685;;Harry Winks;3082.0;;;;1;Regular Play;Christian Dannemann Eriksen;3043.0;Right Wing;6;Tottenham Hotspur;38;['33b77225-a938-4fbf-a3c4-680d00c1c208', '9866352a-87f4-4375-9486-5e4c6d9e2486'];9;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:09.554+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.020698;;;;;;;;;;;52bbbd19-9206-4932-8ec8-0e1ca5469975;130;;[31.6, 46.4];22912;4;;2.61425;;;Right Foot;;;;[14.6, 56.3];;Ground Pass;19.67257;;Toby Alderweireld;20005.0;;;;1;Regular Play;Harry Winks;3082.0;Left Center Midfield;6;Tottenham Hotspur;38;['80d7ec5b-4daa-4b9e-9916-82bd80a49a77', 'f4259864-e992-4cda-b06a-4286c761e0f4'];11;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:11.424+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.818771;;;;;;;;;;;2d592d98-5e99-4f43-8d01-597361590001;133;;[14.6, 53.7];22912;4;;-1.1731683;;;Left Foot;;;;[35.6, 3.7];;High Pass;54.230988;;Danny Rose;3594.0;;true;;1;Regular Play;Toby Alderweireld;20005.0;Right Center Back;6;Tottenham Hotspur;38;['c3d46305-8bd4-4f3a-9641-cecc20d05b1a'];13;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:13.155+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.206406;;;;;;;;;;;70d6e30d-56f8-4ba7-9335-a782ddd35ec2;137;;[49.7, 2.0];22912;4;;0.0;;;Left Foot;;;;[64.4, 2.0];;Ground Pass;14.7;;Heung-Min Son;3083.0;;;;1;Regular Play;Danny Rose;3594.0;Left Back;6;Tottenham Hotspur;38;['4dc095fc-ff19-418c-a5ed-c06aca1e39d1', 'bd0c4d01-4e49-48e7-894d-14a3086b21ed'];18;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:18.559+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.652835;;;;;;;;;;;9e471f20-72a6-4d9c-a362-dc333983844f;140;;[49.3, 5.4];22912;4;;2.566168;;;Right Foot;;;;[41.9, 10.2];;Ground Pass;8.820431;;Jan Vertonghen;3077.0;;;;1;Regular Play;Heung-Min Son;3083.0;Left Wing;6;Tottenham Hotspur;38;['1881d7fb-0a16-4439-a2f1-c1e6c2b90771'];22;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:22.507+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.011926;;;;;;;;;;;ee88ec07-8871-48af-a09f-4a4804311d66;143;;[41.1, 13.2];22912;4;;1.5845885;;;Left Foot;;;;[40.7, 42.2];;Ground Pass;29.002758;;Toby Alderweireld;20005.0;;;;1;Regular Play;Jan Vertonghen;3077.0;Left Center Back;6;Tottenham Hotspur;38;['19de9e7e-21c2-437f-b346-24ec63d27f08'];24;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:24.707+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;3.697478;;;;;;;;;;;b1e262cd-97da-4bbf-bf75-f503e7c9a2c2;146;;[41.3, 46.0];22912;4;;-0.4213183;;;Right Foot;;;;[98.2, 20.5];;High Pass;62.352707;Incomplete;Bamidele Alli;3094.0;;;;1;Regular Play;Toby Alderweireld;20005.0;Right Center Back;6;Tottenham Hotspur;38;['0ff8f99f-88e7-4fcc-99d6-b75ef2a8e3ee', 'c7a08fcc-ffd3-443e-b647-56820d843703'];28;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:28.604+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;Through Ball;true;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.055939;;;;;;;;;;;2b45a397-11fc-41fb-803d-7f183a6c2370;152;;[99.9, 17.4];22912;4;;1.5434059;;;Right Foot;;;;[100.1, 24.7];;Ground Pass;7.302739;;Heung-Min Son;3083.0;;;;1;Regular Play;Bamidele Alli;3094.0;Center Attacking Midfield;6;Tottenham Hotspur;38;['8da30aeb-1550-4389-ab71-6b1890de729f', 'd65c4077-76d2-4423-b3c2-036ddfe9a9fa'];34;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:04:34.993+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.855205;;;;;;;;;;;33131ce4-5bab-44ba-a1f5-04d975862714;158;;[120.0, 0.1];22912;5;;1.780344;;;Right Foot;;;;[110.6, 44.3];;High Pass;45.188496;Incomplete;Jan Vertonghen;3077.0;;true;Corner;1;From Corner;Kieran Trippier;3308.0;Right Back;7;Tottenham Hotspur;38;['40c4f0af-6335-4aa2-abdb-fc13d0dd668e', 'f3961595-c975-4b4f-800f-cf1e1f4a0a61'];16;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:05:16.936+01:00;Pass;;Europe - Champions League;2018/2019;;;;;;Inswinging;;;;;;;;;;;;;;;;;;;true;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;4.151668;;;;;;;;;;;0e452722-f9b2-4a44-81ec-50b268350dba;165;;[76.4, 57.5];22912;5;;-3.0634742;;;Right Foot;;;;[25.3, 53.5];;Ground Pass;51.256317;;Hugo Lloris;3099.0;;;;1;From Corner;Moussa Sissoko;3091.0;Right Defensive Midfield;7;Tottenham Hotspur;38;['88ae8ddc-2559-40bb-aa75-705647140be6', '99d8f623-3638-48b0-9128-ac0a3d9f6bd5'];23;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:05:23.273+01:00;Pass;true;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
